country,year,code,religion,value
Bangladesh,CY 2005,0,Hindu,0
Bangladesh,CY 2006,2,Hindu,1
Bangladesh,CY 2007,0,Hindu,0
Bangladesh,CY 2008,0,Hindu,0
Bangladesh,CY 2009,0,Hindu,0
Bangladesh,CY 2010,2,Hindu,1
Bangladesh,CY 2011,0,Hindu,0
Bangladesh,CY 2012,0,Hindu,0
Bangladesh,CY 2013,1,Hindu,0
Bangladesh,CY 2014,2,Hindu,0
Bangladesh,CY 2002,0,Moslem,0
Bangladesh,CY 2003,1,Moslem,1
Bangladesh,CY 2004,0,Moslem,0
Bangladesh,CY 2005,0,Moslem,0
Bangladesh,CY 2006,2,Moslem,0
Bangladesh,CY 2007,0,Moslem,0
Bangladesh,CY 2008,0,Moslem,0
Bangladesh,CY 2009,0,Moslem,0
Bangladesh,CY 2010,2,Moslem,1
Bangladesh,CY 2011,0,Moslem,0
Bangladesh,CY 2012,0,Moslem,0
Bangladesh,CY 2013,1,Moslem,1
Bangladesh,CY 2014,2,Moslem,0
Belarus,CY 2002,767,Atheist,0
Belarus,CY 2003,776,Atheist,2
Belarus,CY 2004,602,Atheist,3
Belarus,CY 2005,410,Atheist,0
Belarus,CY 2006,310,Atheist,3
Belarus,CY 2007,196,Atheist,0
Belarus,CY 2008,121,Atheist,0
Belarus,CY 2009,148,Atheist,0
Belarus,CY 2010,82,Atheist,0
Belarus,CY 2011,75,Atheist,0
Belarus,CY 2012,66,Atheist,0
Belarus,CY 2013,10,Atheist,0
Belarus,CY 2014,38,Atheist,0
Belarus,CY 2002,767,Baptist,92
Belarus,CY 2003,776,Baptist,141
Belarus,CY 2004,602,Baptist,97
Belarus,CY 2005,410,Baptist,40
Belarus,CY 2006,310,Baptist,67
Belarus,CY 2007,196,Baptist,21
Belarus,CY 2008,121,Baptist,42
Belarus,CY 2009,148,Baptist,25
Belarus,CY 2010,82,Baptist,8
Belarus,CY 2011,75,Baptist,8
Belarus,CY 2012,66,Baptist,5
Belarus,CY 2013,10,Baptist,0
Belarus,CY 2014,38,Baptist,5
Belarus,CY 2002,767,Christian,5
Belarus,CY 2003,776,Christian,0
Belarus,CY 2004,602,Christian,3
Belarus,CY 2005,410,Christian,0
Belarus,CY 2006,310,Christian,0
Belarus,CY 2007,196,Christian,0
Belarus,CY 2008,121,Christian,0
Belarus,CY 2009,148,Christian,0
Belarus,CY 2010,82,Christian,0
Belarus,CY 2011,75,Christian,0
Belarus,CY 2012,66,Christian,0
Belarus,CY 2013,10,Christian,0
Belarus,CY 2014,38,Christian,0
Belarus,CY 2002,767,Evangelical Christian,28
Belarus,CY 2003,776,Evangelical Christian,4
Belarus,CY 2004,602,Evangelical Christian,6
Belarus,CY 2005,410,Evangelical Christian,1
Belarus,CY 2006,310,Evangelical Christian,0
Belarus,CY 2007,196,Evangelical Christian,4
Belarus,CY 2008,121,Evangelical Christian,0
Belarus,CY 2009,148,Evangelical Christian,0
Belarus,CY 2010,82,Evangelical Christian,2
Belarus,CY 2011,75,Evangelical Christian,3
Belarus,CY 2012,66,Evangelical Christian,7
Belarus,CY 2013,10,Evangelical Christian,0
Belarus,CY 2014,38,Evangelical Christian,0
Belarus,CY 2002,767,Jewish,160
Belarus,CY 2003,776,Jewish,128
Belarus,CY 2004,602,Jewish,100
Belarus,CY 2005,410,Jewish,70
Belarus,CY 2006,310,Jewish,42
Belarus,CY 2007,196,Jewish,26
Belarus,CY 2008,121,Jewish,13
Belarus,CY 2009,148,Jewish,17
Belarus,CY 2010,82,Jewish,13
Belarus,CY 2011,75,Jewish,7
Belarus,CY 2012,66,Jewish,1
Belarus,CY 2013,10,Jewish,4
Belarus,CY 2014,38,Jewish,2
Belarus,CY 2002,767,Lutheran,2
Belarus,CY 2003,776,Lutheran,0
Belarus,CY 2004,602,Lutheran,0
Belarus,CY 2005,410,Lutheran,0
Belarus,CY 2006,310,Lutheran,0
Belarus,CY 2007,196,Lutheran,0
Belarus,CY 2008,121,Lutheran,0
Belarus,CY 2009,148,Lutheran,0
Belarus,CY 2010,82,Lutheran,0
Belarus,CY 2011,75,Lutheran,0
Belarus,CY 2012,66,Lutheran,0
Belarus,CY 2013,10,Lutheran,0
Belarus,CY 2014,38,Lutheran,0
Belarus,CY 2002,767,No Religion,61
Belarus,CY 2003,776,No Religion,15
Belarus,CY 2004,602,No Religion,14
Belarus,CY 2005,410,No Religion,26
Belarus,CY 2006,310,No Religion,12
Belarus,CY 2007,196,No Religion,8
Belarus,CY 2008,121,No Religion,6
Belarus,CY 2009,148,No Religion,6
Belarus,CY 2010,82,No Religion,1
Belarus,CY 2011,75,No Religion,0
Belarus,CY 2012,66,No Religion,1
Belarus,CY 2013,10,No Religion,2
Belarus,CY 2014,38,No Religion,0
Belarus,CY 2002,767,Orthodox,8
Belarus,CY 2003,776,Orthodox,4
Belarus,CY 2004,602,Orthodox,0
Belarus,CY 2005,410,Orthodox,1
Belarus,CY 2006,310,Orthodox,5
Belarus,CY 2007,196,Orthodox,2
Belarus,CY 2008,121,Orthodox,0
Belarus,CY 2009,148,Orthodox,5
Belarus,CY 2010,82,Orthodox,1
Belarus,CY 2011,75,Orthodox,4
Belarus,CY 2012,66,Orthodox,1
Belarus,CY 2013,10,Orthodox,0
Belarus,CY 2014,38,Orthodox,0
Belarus,CY 2002,767,Other Religion,0
Belarus,CY 2003,776,Other Religion,0
Belarus,CY 2004,602,Other Religion,0
Belarus,CY 2005,410,Other Religion,0
Belarus,CY 2006,310,Other Religion,0
Belarus,CY 2007,196,Other Religion,0
Belarus,CY 2008,121,Other Religion,0
Belarus,CY 2009,148,Other Religion,0
Belarus,CY 2010,82,Other Religion,4
Belarus,CY 2011,75,Other Religion,0
Belarus,CY 2012,66,Other Religion,0
Belarus,CY 2013,10,Other Religion,0
Belarus,CY 2014,38,Other Religion,0
Belarus,CY 2002,767,Pentecostalist,395
Belarus,CY 2003,776,Pentecostalist,453
Belarus,CY 2004,602,Pentecostalist,370
Belarus,CY 2005,410,Pentecostalist,268
Belarus,CY 2006,310,Pentecostalist,180
Belarus,CY 2007,196,Pentecostalist,132
Belarus,CY 2008,121,Pentecostalist,60
Belarus,CY 2009,148,Pentecostalist,95
Belarus,CY 2010,82,Pentecostalist,53
Belarus,CY 2011,75,Pentecostalist,53
Belarus,CY 2012,66,Pentecostalist,51
Belarus,CY 2013,10,Pentecostalist,4
Belarus,CY 2014,38,Pentecostalist,31
Belarus,CY 2002,767,Russian Orthodox,0
Belarus,CY 2003,776,Russian Orthodox,2
Belarus,CY 2004,602,Russian Orthodox,0
Belarus,CY 2005,410,Russian Orthodox,0
Belarus,CY 2006,310,Russian Orthodox,0
Belarus,CY 2007,196,Russian Orthodox,1
Belarus,CY 2008,121,Russian Orthodox,0
Belarus,CY 2009,148,Russian Orthodox,0
Belarus,CY 2010,82,Russian Orthodox,0
Belarus,CY 2011,75,Russian Orthodox,0
Belarus,CY 2012,66,Russian Orthodox,0
Belarus,CY 2013,10,Russian Orthodox,0
Belarus,CY 2014,38,Russian Orthodox,0
Belarus,CY 2002,767,Seventh Day Adventist,0
Belarus,CY 2003,776,Seventh Day Adventist,3
Belarus,CY 2004,602,Seventh Day Adventist,1
Belarus,CY 2005,410,Seventh Day Adventist,3
Belarus,CY 2006,310,Seventh Day Adventist,1
Belarus,CY 2007,196,Seventh Day Adventist,2
Belarus,CY 2008,121,Seventh Day Adventist,0
Belarus,CY 2009,148,Seventh Day Adventist,0
Belarus,CY 2010,82,Seventh Day Adventist,0
Belarus,CY 2011,75,Seventh Day Adventist,0
Belarus,CY 2012,66,Seventh Day Adventist,0
Belarus,CY 2013,10,Seventh Day Adventist,0
Belarus,CY 2014,38,Seventh Day Adventist,0
Belarus,CY 2002,767,Unknown,16
Belarus,CY 2003,776,Unknown,24
Belarus,CY 2004,602,Unknown,8
Belarus,CY 2005,410,Unknown,1
Belarus,CY 2006,310,Unknown,0
Belarus,CY 2007,196,Unknown,0
Belarus,CY 2008,121,Unknown,0
Belarus,CY 2009,148,Unknown,0
Belarus,CY 2010,82,Unknown,0
Belarus,CY 2011,75,Unknown,0
Belarus,CY 2012,66,Unknown,0
Belarus,CY 2013,10,Unknown,0
Belarus,CY 2014,38,Unknown,0
Benin,CY 2002,1,Catholic,0
Benin,CY 2003,2,Catholic,0
Benin,CY 2004,0,Catholic,0
Benin,CY 2005,0,Catholic,0
Benin,CY 2006,0,Catholic,0
Benin,CY 2007,1,Catholic,0
Benin,CY 2008,0,Catholic,0
Benin,CY 2009,0,Catholic,0
Benin,CY 2010,1,Catholic,1
Benin,CY 2011,0,Catholic,0
Benin,CY 2012,0,Catholic,0
Benin,CY 2013,0,Catholic,0
Benin,CY 2014,0,Catholic,0
Benin,CY 2002,1,Christian,0
Benin,CY 2003,2,Christian,0
Benin,CY 2004,0,Christian,0
Benin,CY 2005,0,Christian,0
Benin,CY 2006,0,Christian,0
Benin,CY 2007,1,Christian,1
Benin,CY 2008,0,Christian,0
Benin,CY 2009,0,Christian,0
Benin,CY 2010,1,Christian,0
Benin,CY 2011,0,Christian,0
Benin,CY 2012,0,Christian,0
Benin,CY 2013,0,Christian,0
Benin,CY 2014,0,Christian,0
Benin,CY 2002,1,Unknown,1
Benin,CY 2003,2,Unknown,2
Benin,CY 2004,0,Unknown,0
Benin,CY 2005,0,Unknown,0
Benin,CY 2006,0,Unknown,0
Benin,CY 2007,1,Unknown,0
Benin,CY 2008,0,Unknown,0
Benin,CY 2009,0,Unknown,0
Benin,CY 2010,1,Unknown,0
Benin,CY 2011,0,Unknown,0
Benin,CY 2012,0,Unknown,0
Benin,CY 2013,0,Unknown,0
Benin,CY 2014,0,Unknown,0
Bhutan,CY 2002,0,Buddhist,0
Bhutan,CY 2003,0,Buddhist,0
Bhutan,CY 2004,0,Buddhist,0
Bhutan,CY 2005,0,Buddhist,0
Bhutan,CY 2006,3,Buddhist,0
Bhutan,CY 2007,0,Buddhist,0
Bhutan,CY 2008,7544,Buddhist,562
Bhutan,CY 2009,15077,Buddhist,1601
Bhutan,CY 2010,11729,Buddhist,1835
Bhutan,CY 2011,14735,Buddhist,3195
Bhutan,CY 2012,14459,Buddhist,4161
Bhutan,CY 2013,9051,Buddhist,2807
Bhutan,CY 2014,5465,Buddhist,1749
Bhutan,CY 2002,0,Christian,0
Bhutan,CY 2003,0,Christian,0
Bhutan,CY 2004,0,Christian,0
Bhutan,CY 2005,0,Christian,0
Bhutan,CY 2006,3,Christian,3
Bhutan,CY 2007,0,Christian,0
Bhutan,CY 2008,7544,Christian,422
Bhutan,CY 2009,15077,Christian,1052
Bhutan,CY 2010,11729,Christian,921
Bhutan,CY 2011,14735,Christian,1292
Bhutan,CY 2012,14459,Christian,1498
Bhutan,CY 2013,9051,Christian,1113
Bhutan,CY 2014,5465,Christian,678
Bhutan,CY 2002,0,Hindu,0
Bhutan,CY 2003,0,Hindu,0
Bhutan,CY 2004,0,Hindu,0
Bhutan,CY 2005,0,Hindu,0
Bhutan,CY 2006,3,Hindu,0
Bhutan,CY 2007,0,Hindu,0
Bhutan,CY 2008,7544,Hindu,6272
Bhutan,CY 2009,15077,Hindu,11791
Bhutan,CY 2010,11729,Hindu,8401
Bhutan,CY 2011,14735,Hindu,9138
Bhutan,CY 2012,14459,Hindu,7277
Bhutan,CY 2013,9051,Hindu,3796
Bhutan,CY 2014,5465,Hindu,2125
Bhutan,CY 2002,0,Kirat,0
Bhutan,CY 2003,0,Kirat,0
Bhutan,CY 2004,0,Kirat,0
Bhutan,CY 2005,0,Kirat,0
Bhutan,CY 2006,3,Kirat,0
Bhutan,CY 2007,0,Kirat,0
Bhutan,CY 2008,7544,Kirat,272
Bhutan,CY 2009,15077,Kirat,633
Bhutan,CY 2010,11729,Kirat,572
Bhutan,CY 2011,14735,Kirat,1110
Bhutan,CY 2012,14459,Kirat,1523
Bhutan,CY 2013,9051,Kirat,1333
Bhutan,CY 2014,5465,Kirat,913
Bhutan,CY 2002,0,Pentecostalist,0
Bhutan,CY 2003,0,Pentecostalist,0
Bhutan,CY 2004,0,Pentecostalist,0
Bhutan,CY 2005,0,Pentecostalist,0
Bhutan,CY 2006,3,Pentecostalist,0
Bhutan,CY 2007,0,Pentecostalist,0
Bhutan,CY 2008,7544,Pentecostalist,16
Bhutan,CY 2009,15077,Pentecostalist,0
Bhutan,CY 2010,11729,Pentecostalist,0
Bhutan,CY 2011,14735,Pentecostalist,0
Bhutan,CY 2012,14459,Pentecostalist,0
Bhutan,CY 2013,9051,Pentecostalist,0
Bhutan,CY 2014,5465,Pentecostalist,0
Bhutan,CY 2002,0,Unknown,0
Bhutan,CY 2003,0,Unknown,0
Bhutan,CY 2004,0,Unknown,0
Bhutan,CY 2005,0,Unknown,0
Bhutan,CY 2006,3,Unknown,0
Bhutan,CY 2007,0,Unknown,0
Bhutan,CY 2008,7544,Unknown,0
Bhutan,CY 2009,15077,Unknown,0
Bhutan,CY 2010,11729,Unknown,0
Bhutan,CY 2011,14735,Unknown,0
Bhutan,CY 2012,14459,Unknown,0
Bhutan,CY 2013,9051,Unknown,2
Bhutan,CY 2014,5465,Unknown,0
Bosnia and Herzegovina,CY 2002,3564,Atheist,0
Bosnia and Herzegovina,CY 2003,217,Atheist,0
Bosnia and Herzegovina,CY 2004,266,Atheist,4
Bosnia and Herzegovina,CY 2005,29,Atheist,0
Bosnia and Herzegovina,CY 2006,5,Atheist,0
Bosnia and Herzegovina,CY 2007,2,Atheist,0
Bosnia and Herzegovina,CY 2008,0,Atheist,0
Bosnia and Herzegovina,CY 2009,0,Atheist,0
Bosnia and Herzegovina,CY 2010,0,Atheist,0
Bosnia and Herzegovina,CY 2011,0,Atheist,0
Bosnia and Herzegovina,CY 2012,0,Atheist,0
Bosnia and Herzegovina,CY 2013,0,Atheist,0
Bosnia and Herzegovina,CY 2014,0,Atheist,0
Bosnia and Herzegovina,CY 2002,3564,Catholic,84
Bosnia and Herzegovina,CY 2003,217,Catholic,0
Bosnia and Herzegovina,CY 2004,266,Catholic,5
Bosnia and Herzegovina,CY 2005,29,Catholic,0
Bosnia and Herzegovina,CY 2006,5,Catholic,0
Bosnia and Herzegovina,CY 2007,2,Catholic,0
Bosnia and Herzegovina,CY 2008,0,Catholic,0
Bosnia and Herzegovina,CY 2009,0,Catholic,0
Bosnia and Herzegovina,CY 2010,0,Catholic,0
Bosnia and Herzegovina,CY 2011,0,Catholic,0
Bosnia and Herzegovina,CY 2012,0,Catholic,0
Bosnia and Herzegovina,CY 2013,0,Catholic,0
Bosnia and Herzegovina,CY 2014,0,Catholic,0
Bosnia and Herzegovina,CY 2002,3564,Christian,3
Bosnia and Herzegovina,CY 2003,217,Christian,0
Bosnia and Herzegovina,CY 2004,266,Christian,0
Bosnia and Herzegovina,CY 2005,29,Christian,0
Bosnia and Herzegovina,CY 2006,5,Christian,0
Bosnia and Herzegovina,CY 2007,2,Christian,0
Bosnia and Herzegovina,CY 2008,0,Christian,0
Bosnia and Herzegovina,CY 2009,0,Christian,0
Bosnia and Herzegovina,CY 2010,0,Christian,0
Bosnia and Herzegovina,CY 2011,0,Christian,0
Bosnia and Herzegovina,CY 2012,0,Christian,0
Bosnia and Herzegovina,CY 2013,0,Christian,0
Bosnia and Herzegovina,CY 2014,0,Christian,0
Bosnia and Herzegovina,CY 2002,3564,Jewish,1
Bosnia and Herzegovina,CY 2003,217,Jewish,0
Bosnia and Herzegovina,CY 2004,266,Jewish,0
Bosnia and Herzegovina,CY 2005,29,Jewish,0
Bosnia and Herzegovina,CY 2006,5,Jewish,0
Bosnia and Herzegovina,CY 2007,2,Jewish,0
Bosnia and Herzegovina,CY 2008,0,Jewish,0
Bosnia and Herzegovina,CY 2009,0,Jewish,0
Bosnia and Herzegovina,CY 2010,0,Jewish,0
Bosnia and Herzegovina,CY 2011,0,Jewish,0
Bosnia and Herzegovina,CY 2012,0,Jewish,0
Bosnia and Herzegovina,CY 2013,0,Jewish,0
Bosnia and Herzegovina,CY 2014,0,Jewish,0
Bosnia and Herzegovina,CY 2002,3564,Moslem,3245
Bosnia and Herzegovina,CY 2003,217,Moslem,151
Bosnia and Herzegovina,CY 2004,266,Moslem,36
Bosnia and Herzegovina,CY 2005,29,Moslem,7
Bosnia and Herzegovina,CY 2006,5,Moslem,4
Bosnia and Herzegovina,CY 2007,2,Moslem,2
Bosnia and Herzegovina,CY 2008,0,Moslem,0
Bosnia and Herzegovina,CY 2009,0,Moslem,0
Bosnia and Herzegovina,CY 2010,0,Moslem,0
Bosnia and Herzegovina,CY 2011,0,Moslem,0
Bosnia and Herzegovina,CY 2012,0,Moslem,0
Bosnia and Herzegovina,CY 2013,0,Moslem,0
Bosnia and Herzegovina,CY 2014,0,Moslem,0
Bosnia and Herzegovina,CY 2002,3564,No Religion,149
Bosnia and Herzegovina,CY 2003,217,No Religion,30
Bosnia and Herzegovina,CY 2004,266,No Religion,15
Bosnia and Herzegovina,CY 2005,29,No Religion,0
Bosnia and Herzegovina,CY 2006,5,No Religion,0
Bosnia and Herzegovina,CY 2007,2,No Religion,0
Bosnia and Herzegovina,CY 2008,0,No Religion,0
Bosnia and Herzegovina,CY 2009,0,No Religion,0
Bosnia and Herzegovina,CY 2010,0,No Religion,0
Bosnia and Herzegovina,CY 2011,0,No Religion,0
Bosnia and Herzegovina,CY 2012,0,No Religion,0
Bosnia and Herzegovina,CY 2013,0,No Religion,0
Bosnia and Herzegovina,CY 2014,0,No Religion,0
Bosnia and Herzegovina,CY 2002,3564,Orthodox,73
Bosnia and Herzegovina,CY 2003,217,Orthodox,30
Bosnia and Herzegovina,CY 2004,266,Orthodox,200
Bosnia and Herzegovina,CY 2005,29,Orthodox,18
Bosnia and Herzegovina,CY 2006,5,Orthodox,0
Bosnia and Herzegovina,CY 2007,2,Orthodox,0
Bosnia and Herzegovina,CY 2008,0,Orthodox,0
Bosnia and Herzegovina,CY 2009,0,Orthodox,0
Bosnia and Herzegovina,CY 2010,0,Orthodox,0
Bosnia and Herzegovina,CY 2011,0,Orthodox,0
Bosnia and Herzegovina,CY 2012,0,Orthodox,0
Bosnia and Herzegovina,CY 2013,0,Orthodox,0
Bosnia and Herzegovina,CY 2014,0,Orthodox,0
Bosnia and Herzegovina,CY 2002,3564,Unknown,9
Bosnia and Herzegovina,CY 2003,217,Unknown,6
Bosnia and Herzegovina,CY 2004,266,Unknown,6
Bosnia and Herzegovina,CY 2005,29,Unknown,4
Bosnia and Herzegovina,CY 2006,5,Unknown,1
Bosnia and Herzegovina,CY 2007,2,Unknown,0
Bosnia and Herzegovina,CY 2008,0,Unknown,0
Bosnia and Herzegovina,CY 2009,0,Unknown,0
Bosnia and Herzegovina,CY 2010,0,Unknown,0
Bosnia and Herzegovina,CY 2011,0,Unknown,0
Bosnia and Herzegovina,CY 2012,0,Unknown,0
Bosnia and Herzegovina,CY 2013,0,Unknown,0
Bosnia and Herzegovina,CY 2014,0,Unknown,0
Bulgaria,CY 2002,0,Christian,0
Bulgaria,CY 2003,0,Christian,0
Bulgaria,CY 2004,0,Christian,0
Bulgaria,CY 2005,0,Christian,0
Bulgaria,CY 2006,0,Christian,0
Bulgaria,CY 2007,0,Christian,0
Bulgaria,CY 2008,0,Christian,0
Bulgaria,CY 2009,0,Christian,0
Bulgaria,CY 2010,0,Christian,0
Bulgaria,CY 2011,0,Christian,0
Bulgaria,CY 2012,0,Christian,0
Bulgaria,CY 2013,1,Christian,1
Bulgaria,CY 2014,0,Christian,0
Burkina Faso (UVolta),CY 2002,0,Christian,0
Burkina Faso (UVolta),CY 2003,0,Christian,0
Burkina Faso (UVolta),CY 2004,0,Christian,0
Burkina Faso (UVolta),CY 2005,0,Christian,0
Burkina Faso (UVolta),CY 2006,0,Christian,0
Burkina Faso (UVolta),CY 2007,6,Christian,6
Burkina Faso (UVolta),CY 2008,0,Christian,0
Burkina Faso (UVolta),CY 2009,0,Christian,0
Burkina Faso (UVolta),CY 2010,1,Christian,1
Burkina Faso (UVolta),CY 2011,0,Christian,0
Burkina Faso (UVolta),CY 2012,0,Christian,0
Burkina Faso (UVolta),CY 2013,0,Christian,0
Burkina Faso (UVolta),CY 2014,0,Christian,0
Burma,CY 2002,113,Ancestral Worship,0
Burma,CY 2003,220,Ancestral Worship,0
Burma,CY 2004,1277,Ancestral Worship,0
Burma,CY 2005,1470,Ancestral Worship,0
Burma,CY 2006,2294,Ancestral Worship,0
Burma,CY 2007,14225,Ancestral Worship,1
Burma,CY 2008,19000,Ancestral Worship,0
Burma,CY 2009,19920,Ancestral Worship,0
Burma,CY 2010,17176,Ancestral Worship,0
Burma,CY 2011,15713,Ancestral Worship,0
Burma,CY 2012,15112,Ancestral Worship,0
Burma,CY 2013,14580,Ancestral Worship,1
Burma,CY 2014,10338,Ancestral Worship,0
Burma,CY 2002,113,Animist,0
Burma,CY 2003,220,Animist,0
Burma,CY 2004,1277,Animist,1
Burma,CY 2005,1470,Animist,0
Burma,CY 2006,2294,Animist,0
Burma,CY 2007,14225,Animist,1
Burma,CY 2008,19000,Animist,5
Burma,CY 2009,19920,Animist,2334
Burma,CY 2010,17176,Animist,619
Burma,CY 2011,15713,Animist,359
Burma,CY 2012,15112,Animist,276
Burma,CY 2013,14580,Animist,413
Burma,CY 2014,10338,Animist,252
Burma,CY 2002,113,Atheist,0
Burma,CY 2003,220,Atheist,0
Burma,CY 2004,1277,Atheist,0
Burma,CY 2005,1470,Atheist,0
Burma,CY 2006,2294,Atheist,0
Burma,CY 2007,14225,Atheist,1
Burma,CY 2008,19000,Atheist,1
Burma,CY 2009,19920,Atheist,0
Burma,CY 2010,17176,Atheist,0
Burma,CY 2011,15713,Atheist,0
Burma,CY 2012,15112,Atheist,1
Burma,CY 2013,14580,Atheist,0
Burma,CY 2014,10338,Atheist,0
Burma,CY 2002,113,Baptist,2
Burma,CY 2003,220,Baptist,64
Burma,CY 2004,1277,Baptist,46
Burma,CY 2005,1470,Baptist,23
Burma,CY 2006,2294,Baptist,3
Burma,CY 2007,14225,Baptist,66
Burma,CY 2008,19000,Baptist,23
Burma,CY 2009,19920,Baptist,169
Burma,CY 2010,17176,Baptist,784
Burma,CY 2011,15713,Baptist,917
Burma,CY 2012,15112,Baptist,1265
Burma,CY 2013,14580,Baptist,868
Burma,CY 2014,10338,Baptist,665
Burma,CY 2002,113,Buddhist,82
Burma,CY 2003,220,Buddhist,125
Burma,CY 2004,1277,Buddhist,604
Burma,CY 2005,1470,Buddhist,768
Burma,CY 2006,2294,Buddhist,211
Burma,CY 2007,14225,Buddhist,1652
Burma,CY 2008,19000,Buddhist,3420
Burma,CY 2009,19920,Buddhist,2694
Burma,CY 2010,17176,Buddhist,2421
Burma,CY 2011,15713,Buddhist,2484
Burma,CY 2012,15112,Buddhist,2722
Burma,CY 2013,14580,Buddhist,2823
Burma,CY 2014,10338,Buddhist,1523
Burma,CY 2002,113,Catholic,0
Burma,CY 2003,220,Catholic,3
Burma,CY 2004,1277,Catholic,11
Burma,CY 2005,1470,Catholic,17
Burma,CY 2006,2294,Catholic,9
Burma,CY 2007,14225,Catholic,29
Burma,CY 2008,19000,Catholic,49
Burma,CY 2009,19920,Catholic,1554
Burma,CY 2010,17176,Catholic,925
Burma,CY 2011,15713,Catholic,633
Burma,CY 2012,15112,Catholic,481
Burma,CY 2013,14580,Catholic,464
Burma,CY 2014,10338,Catholic,196
Burma,CY 2002,113,Christian,21
Burma,CY 2003,220,Christian,19
Burma,CY 2004,1277,Christian,24
Burma,CY 2005,1470,Christian,204
Burma,CY 2006,2294,Christian,2028
Burma,CY 2007,14225,Christian,10272
Burma,CY 2008,19000,Christian,12533
Burma,CY 2009,19920,Christian,11795
Burma,CY 2010,17176,Christian,11544
Burma,CY 2011,15713,Christian,10534
Burma,CY 2012,15112,Christian,9307
Burma,CY 2013,14580,Christian,8886
Burma,CY 2014,10338,Christian,6810
Burma,CY 2002,113,Evangelical Christian,0
Burma,CY 2003,220,Evangelical Christian,0
Burma,CY 2004,1277,Evangelical Christian,0
Burma,CY 2005,1470,Evangelical Christian,0
Burma,CY 2006,2294,Evangelical Christian,0
Burma,CY 2007,14225,Evangelical Christian,0
Burma,CY 2008,19000,Evangelical Christian,0
Burma,CY 2009,19920,Evangelical Christian,1
Burma,CY 2010,17176,Evangelical Christian,0
Burma,CY 2011,15713,Evangelical Christian,0
Burma,CY 2012,15112,Evangelical Christian,8
Burma,CY 2013,14580,Evangelical Christian,27
Burma,CY 2014,10338,Evangelical Christian,25
Burma,CY 2002,113,Hindu,0
Burma,CY 2003,220,Hindu,0
Burma,CY 2004,1277,Hindu,0
Burma,CY 2005,1470,Hindu,0
Burma,CY 2006,2294,Hindu,0
Burma,CY 2007,14225,Hindu,6
Burma,CY 2008,19000,Hindu,23
Burma,CY 2009,19920,Hindu,9
Burma,CY 2010,17176,Hindu,2
Burma,CY 2011,15713,Hindu,8
Burma,CY 2012,15112,Hindu,19
Burma,CY 2013,14580,Hindu,7
Burma,CY 2014,10338,Hindu,2
Burma,CY 2002,113,Jehovah Witness,0
Burma,CY 2003,220,Jehovah Witness,0
Burma,CY 2004,1277,Jehovah Witness,0
Burma,CY 2005,1470,Jehovah Witness,0
Burma,CY 2006,2294,Jehovah Witness,0
Burma,CY 2007,14225,Jehovah Witness,0
Burma,CY 2008,19000,Jehovah Witness,0
Burma,CY 2009,19920,Jehovah Witness,0
Burma,CY 2010,17176,Jehovah Witness,0
Burma,CY 2011,15713,Jehovah Witness,0
Burma,CY 2012,15112,Jehovah Witness,4
Burma,CY 2013,14580,Jehovah Witness,0
Burma,CY 2014,10338,Jehovah Witness,11
Burma,CY 2002,113,Lutheran,0
Burma,CY 2003,220,Lutheran,0
Burma,CY 2004,1277,Lutheran,0
Burma,CY 2005,1470,Lutheran,0
Burma,CY 2006,2294,Lutheran,0
Burma,CY 2007,14225,Lutheran,0
Burma,CY 2008,19000,Lutheran,0
Burma,CY 2009,19920,Lutheran,0
Burma,CY 2010,17176,Lutheran,1
Burma,CY 2011,15713,Lutheran,0
Burma,CY 2012,15112,Lutheran,0
Burma,CY 2013,14580,Lutheran,0
Burma,CY 2014,10338,Lutheran,0
Burma,CY 2002,113,Methodist,0
Burma,CY 2003,220,Methodist,0
Burma,CY 2004,1277,Methodist,0
Burma,CY 2005,1470,Methodist,0
Burma,CY 2006,2294,Methodist,0
Burma,CY 2007,14225,Methodist,0
Burma,CY 2008,19000,Methodist,0
Burma,CY 2009,19920,Methodist,4
Burma,CY 2010,17176,Methodist,8
Burma,CY 2011,15713,Methodist,27
Burma,CY 2012,15112,Methodist,35
Burma,CY 2013,14580,Methodist,39
Burma,CY 2014,10338,Methodist,23
Burma,CY 2002,113,Moslem,7
Burma,CY 2003,220,Moslem,7
Burma,CY 2004,1277,Moslem,55
Burma,CY 2005,1470,Moslem,66
Burma,CY 2006,2294,Moslem,22
Burma,CY 2007,14225,Moslem,2157
Burma,CY 2008,19000,Moslem,2932
Burma,CY 2009,19920,Moslem,1314
Burma,CY 2010,17176,Moslem,803
Burma,CY 2011,15713,Moslem,702
Burma,CY 2012,15112,Moslem,934
Burma,CY 2013,14580,Moslem,983
Burma,CY 2014,10338,Moslem,794
Burma,CY 2002,113,Moslem Shiite,0
Burma,CY 2003,220,Moslem Shiite,0
Burma,CY 2004,1277,Moslem Shiite,0
Burma,CY 2005,1470,Moslem Shiite,0
Burma,CY 2006,2294,Moslem Shiite,0
Burma,CY 2007,14225,Moslem Shiite,0
Burma,CY 2008,19000,Moslem Shiite,5
Burma,CY 2009,19920,Moslem Shiite,0
Burma,CY 2010,17176,Moslem Shiite,0
Burma,CY 2011,15713,Moslem Shiite,0
Burma,CY 2012,15112,Moslem Shiite,0
Burma,CY 2013,14580,Moslem Shiite,0
Burma,CY 2014,10338,Moslem Shiite,0
